t_s,t_us,x1_um,x2_um,Vout_mV,ER_J,energy_residual_J,tip_overlap_nm
0.4479375,447937.5,12.830856245877628,12.836545458719456,-1.0430992209488736,2.2125781618640132e-13,4.0537309407141206e-19,-873.4545412805453
0.448,448000.0,12.67799824554285,12.683532316881957,-0.9874428811682706,2.2141119488451617e-13,4.0536937175865557e-19,-1026.4676831180443
0.4480625,448062.5,12.509855385601552,12.515221214757279,-0.9339527046515881,2.2154851687376124e-13,4.053569640494673e-19,-1194.7787852427211
0.448125,448125.0,12.325917493475393,12.331103269698911,-0.8828780347366076,2.216712941517844e-13,4.0535572327854845e-19,-1378.8967303010909
0.4481875,448187.5,12.125688473293017,12.13068402259219,-0.8342507303428919,2.2178096436881344e-13,4.0529244396168814e-19,-1579.3159774078108
0.44825,448250.0,11.908695847315455,11.91349284088498,-0.7879808000466016,2.2187884797062647e-13,4.052845857458689e-19,-1796.507159115022
0.4483125,448312.5,11.674501310602897,11.679093376377626,-0.7439164570123803,2.219661349593861e-13,4.053304942698656e-19,-2030.9066236223755
0.448375,448375.0,11.42271186732651,11.427094627796093,-0.7018810444669277,2.2204388739265916e-13,4.053350437632346e-19,-2282.905372203909
0.4484375,448437.5,11.152991197104868,11.157162251309177,-0.6616945994498789,2.221130494610414e-13,4.052035220458387e-19,-2552.837748690823
0.4485,448500.0,10.865070945553757,10.869029800776202,-0.6231862532509436,2.2217446051329266e-13,4.053375253050723e-19,-2840.970199223799
0.4485625,448562.5,10.558761660426784,10.562509635011951,-0.5862002978181614,2.2222886851692652e-13,4.052440538958538e-19,-3147.49036498805
